48.8443970181, 2.29523923436;"{""type"": ""Polygon"", ""coordinates"": [[[2.294755762932292, 48.845522596160635], [2.295638430099294, 48.84519322978109], [2.296096202662908, 48.84572487034253], [2.296653112392988, 48.845485995007856], [2.296744727053995, 48.84558228504292], [2.297609045625643, 48.84525516049987], [2.296476484930455, 48.844340104003315], [2.295832818564536, 48.84375185783494], [2.295016096528194, 48.842921128054364], [2.293115264648581, 48.84366425052721], [2.294755762932292, 48.845522596160635]]]}";15;4;1000.46071728;49413.2090481
48.8508406602, 2.29890149698;"{""type"": ""Polygon"", ""coordinates"": [[[2.296571986643631, 48.850280896460916], [2.295777207843301, 48.850659499305706], [2.296638407368699, 48.85128447685105], [2.297323573041333, 48.851506593120384], [2.297541052674191, 48.85157902219896], [2.297463872461123, 48.85163367110357], [2.299260474738785, 48.85216595881109], [2.300866253035002, 48.85114284023421], [2.300953286141301, 48.851194583118186], [2.301192893491312, 48.8510368221699], [2.300938456964617, 48.85086936473148], [2.301130648705644, 48.849794760520524], [2.300650946140126, 48.849462781894275], [2.299704682770234, 48.85004520096532], [2.299404155125848, 48.849844947128105], [2.298377996805177, 48.84916020379548], [2.298158092965432, 48.84926935940609], [2.299203994260457, 48.850006848645044], [2.298480324267037, 48.85059218441035], [2.296571986643631, 48.850280896460916]]]}";15;21;1381.72158841;61803.9815421
48.8491434783, 2.30084483107;"{""type"": ""Polygon"", ""coordinates"": [[[2.301184410579761, 48.851024755144174], [2.303658624025625, 48.84942300793634], [2.301449120630274, 48.84789817167011], [2.298992239470757, 48.84803500750491], [2.298682758270322, 48.848568992291035], [2.297677479127773, 48.84887543818654], [2.298154252485644, 48.84926587553444], [2.298377390157609, 48.849156454559164], [2.299705407617964, 48.850040384557595], [2.300650953689114, 48.849459631997924], [2.301136900472843, 48.84979259906349], [2.300949227343937, 48.85086822917144], [2.301184410579761, 48.851024755144174]]]}";15;22;1320.46305359;72708.3577123
48.8441998263, 2.29915359348;"{""type"": ""Polygon"", ""coordinates"": [[[2.295861690036093, 48.84366015347787], [2.296521746509323, 48.84428853502198], [2.297627621357588, 48.84518678370047], [2.297906600661173, 48.84538023945412], [2.298566221068059, 48.84490121223047], [2.299328761466598, 48.8451683637943], [2.300808540480507, 48.84471569223289], [2.302099000388176, 48.843832542295495], [2.302291543075484, 48.84372452699726], [2.300864247943909, 48.843174229850604], [2.298534136362873, 48.84373279566328], [2.295861690036093, 48.84366015347787]]]}";15;27;1153.0593349;59367.6357897
48.842289129, 2.30836544507;"{""type"": ""Polygon"", ""coordinates"": [[[2.306232274062473, 48.84283303438384], [2.306710151828988, 48.84302731781575], [2.30621042789185, 48.84347090671962], [2.306403324160315, 48.843701517349395], [2.308191055941142, 48.84425290622297], [2.308975294596376, 48.8444665852572], [2.309406173686709, 48.84195821588565], [2.310347758329431, 48.841375977927136], [2.309313343110628, 48.8396477554468], [2.309162389270608, 48.83958688333947], [2.30795940767548, 48.84121618413211], [2.307590168247869, 48.841735479616155], [2.306232274062473, 48.84283303438384]]]}";15;30;1357.01985829;76315.2121939
48.8432006181, 2.32046951018;"{""type"": ""Polygon"", ""coordinates"": [[[2.320131467314879, 48.845107938620046], [2.324625799737602, 48.84359917792409], [2.32145957671317, 48.8410255102715], [2.320281507496983, 48.84201088546297], [2.318635634916646, 48.84154094693895], [2.31670240359323, 48.84319715020346], [2.317658272612996, 48.84425053274102], [2.318805149418252, 48.8445931571017], [2.318816315304438, 48.844731982907426], [2.320131467314879, 48.845107938620046]]]}";15;35;1592.03830571;147786.359166
48.83979488, 2.31239709777;"{""type"": ""Polygon"", ""coordinates"": [[[2.313519033840162, 48.84116136799181], [2.314030554683641, 48.84065947210908], [2.314906782483726, 48.840388085625406], [2.314723202790882, 48.83965303966567], [2.314570462104222, 48.838768482137304], [2.31230902084331, 48.83887752358943], [2.311500110355419, 48.838515109387124], [2.311181329690145, 48.83801464768018], [2.311002846503488, 48.83767595915039], [2.310801185391926, 48.83773151153919], [2.31111233719924, 48.83816794957993], [2.31055550117521, 48.83896810783259], [2.309513850178556, 48.83948172761172], [2.311514146605921, 48.84098673431256], [2.312017524295168, 48.841376981542794], [2.312231836426352, 48.84126798855141], [2.313390809179929, 48.84101696397095], [2.313519033840162, 48.84116136799181]]]}";15;37;1329.26953915;81101.1782435
48.8626858554, 2.27918790784;"{""type"": ""Polygon"", ""coordinates"": [[[2.281494608637505, 48.86351976098249], [2.28176240768492, 48.8626299545014], [2.279870863482799, 48.86089339826378], [2.277691733136422, 48.86209736535452], [2.276322427907786, 48.862793068279956], [2.276510953470265, 48.86316906922318], [2.277399315716798, 48.863987351238116], [2.281494608637505, 48.86351976098249]]]}";16;2;1134.91367215;81561.9052756
48.863115145, 2.27447289607;"{""type"": ""Polygon"", ""coordinates"": [[[2.275387278305278, 48.861497127431406], [2.27382447892886, 48.86192614703302], [2.272776440191394, 48.86215782771861], [2.272343146564804, 48.862973302978645], [2.272084888014524, 48.863930182392636], [2.272968590804136, 48.864128511477205], [2.274428718001831, 48.864257783509544], [2.275942391349815, 48.86416429520078], [2.277314704480368, 48.86393566762911], [2.276492357811851, 48.86318163418914], [2.276298122299586, 48.86280128948798], [2.275963424824858, 48.862649527898604], [2.275387278305278, 48.861497127431406]]]}";16;1;1114.07481268;74919.8146091
48.8478482963, 2.27169614781;"{""type"": ""Polygon"", ""coordinates"": [[[2.271684636818922, 48.84947866617172], [2.273184871176175, 48.84844014792488], [2.273200982248361, 48.84822420266419], [2.27382941541365, 48.847918036985874], [2.273144126341824, 48.84729417174984], [2.270801847796061, 48.84657182323678], [2.270088971859876, 48.8468779226178], [2.270283457889286, 48.84745972131724], [2.269546894025609, 48.847673800818164], [2.270119296881215, 48.848195497989835], [2.271031723344854, 48.84832536988091], [2.271684636818922, 48.84947866617172]]]}";16;31;981.13197336;49898.2874101
48.8837312391, 2.30383024865;"{""type"": ""Polygon"", ""coordinates"": [[[2.301837710527753, 48.8831101848716], [2.303353294123087, 48.88514031165957], [2.303488444584691, 48.88537728828048], [2.306511959507946, 48.88538429516954], [2.30718860692121, 48.88523677388835], [2.307331046988452, 48.885078241694885], [2.307147036249779, 48.884986504998885], [2.307464968285527, 48.88472937380817], [2.305373615574716, 48.88394517135694], [2.304922981456886, 48.88390337269534], [2.30456312898782, 48.8836827923254], [2.30293945074764, 48.882815467827804], [2.304335096435581, 48.882174272788426], [2.30118641517318, 48.88132712035106], [2.300971596343829, 48.881607068354505], [2.301108646937298, 48.88192633716608], [2.301053460387417, 48.8820625636956], [2.301837710527753, 48.8831101848716]]]}";17;60;1618.6877626;85739.4214289
48.8777758839, 2.28764632763;"{""type"": ""Polygon"", ""coordinates"": [[[2.289240386910737, 48.87565601329575], [2.284153686377773, 48.87729500844112], [2.284932325973076, 48.87789102852195], [2.287458825923299, 48.87918537688072], [2.287937652871403, 48.87893512389952], [2.290688755829715, 48.879249579660765], [2.290959310889232, 48.87976303068612], [2.291049117129442, 48.879685763519134], [2.291244954575705, 48.87980783683674], [2.291666466095023, 48.87947221984897], [2.291285886778629, 48.87911212526439], [2.289460801968556, 48.87836733379205], [2.289864221565736, 48.877799807126394], [2.288102700196228, 48.877660159173715], [2.288765166921088, 48.87623637337729], [2.289114935205288, 48.87622444304383], [2.289381290251276, 48.876065278598844], [2.289425271809346, 48.87591441314961], [2.289240386910737, 48.87565601329575]]]}";17;50;1799.03748251;90409.7657684
48.8808784599, 2.2831099755;"{""type"": ""Polygon"", ""coordinates"": [[[2.283247357092755, 48.87761075545424], [2.279855492681869, 48.87868938151994], [2.28020286578422, 48.87965261303047], [2.280942673056622, 48.88285550946902], [2.281964307807478, 48.88368290178796], [2.284281276546431, 48.882574643858625], [2.285234785318558, 48.88317779652949], [2.285741561141105, 48.883575974807975], [2.286114773887843, 48.88374131734658], [2.286606393829796, 48.88400982856861], [2.287026273789745, 48.8836641624081], [2.288203702129023, 48.883533250321236], [2.287472884321683, 48.88310882528418], [2.284691703147252, 48.881253680963475], [2.285319786179306, 48.880901291945676], [2.284444333907369, 48.87888050776061], [2.28414559152132, 48.87815543750399], [2.283247357092755, 48.87761075545424]]]}";17;59;2275.18466587;209597.078538
48.8812632242, 2.29687497841;"{""type"": ""Polygon"", ""coordinates"": [[[2.295910978865565, 48.883238688222505], [2.299587108993253, 48.88047580005482], [2.298820152774986, 48.88006299936915], [2.29751930213879, 48.88089314598088], [2.294672475474728, 48.8797584700444], [2.295525731205674, 48.88125850048308], [2.295440500176975, 48.88165724054303], [2.296132683742262, 48.88295864399342], [2.295865470471488, 48.88312505260288], [2.295910978865565, 48.883238688222505]]]}";17;45;1274.39820674;51467.3166781
48.8914452121, 2.32513808106;"{""type"": ""Polygon"", ""coordinates"": [[[2.326556217727709, 48.89059730966362], [2.325198481294838, 48.89102541859037], [2.322893815823631, 48.88925806097052], [2.322411586562759, 48.88945007031583], [2.324666550062322, 48.89118813232813], [2.322659277197635, 48.89182541546686], [2.323708311225319, 48.892087140910135], [2.324810257953532, 48.892329485385254], [2.32732274497809, 48.89283548452766], [2.327132141911596, 48.8923165279323], [2.326556217727709, 48.89059730966362]]]}";17;15;1443.78683894;50736.3147966
48.8928857424, 2.31638078796;"{""type"": ""Polygon"", ""coordinates"": [[[2.317071828955778, 48.89051500984424], [2.315483731253083, 48.891283883260215], [2.314377628156443, 48.89183452368304], [2.311983537730252, 48.89311010326188], [2.313823404097895, 48.89422228140956], [2.316555546564481, 48.89265063943189], [2.317989047491732, 48.89453915469356], [2.318520700262584, 48.89478267333793], [2.318479271065843, 48.895051529822474], [2.320494321177947, 48.895515330323676], [2.319797725935326, 48.894482386875886], [2.317973484190953, 48.891955379479256], [2.318304987836776, 48.8917593450418], [2.317071828955778, 48.89051500984424]]]}";17;17;2024.36474976;122267.81241
48.8932497569, 2.31986959315;"{""type"": ""Polygon"", ""coordinates"": [[[2.317981039560882, 48.89195701642092], [2.319868148860918, 48.89457172631085], [2.320517407643865, 48.89437172639178], [2.321116514151043, 48.89504540308051], [2.321966498349665, 48.89439998692266], [2.321621152533801, 48.89398078078412], [2.322727634294151, 48.89363032926133], [2.322679979839759, 48.893565957725045], [2.321238292200152, 48.894044763573085], [2.319024176439664, 48.89133075709668], [2.317981039560882, 48.89195701642092]]]}";17;16;1271.96212181;43531.4897621
48.8952006268, 2.32240456806;"{""type"": ""Polygon"", ""coordinates"": [[[2.320497726544936, 48.89551458262717], [2.321905158963963, 48.895854569214535], [2.323157873801976, 48.89746685781491], [2.323282738627631, 48.89747248630245], [2.322953700012069, 48.89692983113093], [2.32349578703737, 48.89672407773699], [2.322919199045848, 48.89599357597133], [2.322769510849253, 48.895995200289136], [2.322775941751064, 48.895838030096336], [2.324614832131214, 48.895841054073415], [2.322841150483089, 48.89359591570277], [2.321628333916351, 48.89398507237442], [2.321972956443819, 48.89439785888234], [2.321115502935044, 48.89505210618896], [2.320515571386706, 48.89437618709164], [2.319866933751058, 48.89457445473566], [2.320497726544936, 48.89551458262717]]]}";17;21;1469.00991076;54619.5882927
48.884652376, 2.32341061141;"{""type"": ""Polygon"", ""coordinates"": [[[2.325635343558511, 48.884092411569576], [2.323161081768749, 48.88355482693088], [2.319624926631915, 48.885709623912994], [2.320690409247714, 48.88633373267146], [2.321620375988739, 48.885763689468554], [2.321688637695233, 48.8853897003347], [2.323004899405398, 48.88433620559953], [2.323498403889239, 48.88427792976951], [2.324773861425416, 48.88492898522677], [2.325206757071393, 48.88524066968955], [2.325320838867137, 48.88516238821958], [2.325758488821723, 48.885074928706096], [2.327022743726738, 48.88384231239355], [2.327222922753183, 48.88387763912975], [2.327385934415895, 48.88353070613012], [2.326687640247668, 48.88340015524441], [2.326675978864602, 48.88351068556589], [2.325635343558511, 48.884092411569576]]]}";17;1;1569.75634464;53910.6157995
48.8902901602, 2.31141563747;"{""type"": ""Polygon"", ""coordinates"": [[[2.314119073933597, 48.887356386495604], [2.312957701634054, 48.88763100839179], [2.312358366428776, 48.8877320729013], [2.311823327963171, 48.88780169619158], [2.311224019001054, 48.887842586075166], [2.310829519363869, 48.8880120624944], [2.310698789555726, 48.88817804400973], [2.304999934536971, 48.89007491069472], [2.30439009503002, 48.89031199431458], [2.31124814354843, 48.89343886913851], [2.314435887279819, 48.89176162429614], [2.315402038340816, 48.891281433753804], [2.317275272033408, 48.89038714219715], [2.316059219755785, 48.889079737168444], [2.31560598161282, 48.888588576330456], [2.315182253975185, 48.888077970928826], [2.315023783814394, 48.887965138360606], [2.314119073933597, 48.887356386495604]]]}";17;6;2375.16704918;333501.464822
48.8807687197, 2.3056675401;"{""type"": ""Polygon"", ""coordinates"": [[[2.304180959592802, 48.88212190129115], [2.30434443512776, 48.88216299269754], [2.304482178863233, 48.88210780396176], [2.306382616611895, 48.881372823838625], [2.307560245339134, 48.88203071204002], [2.308760230528638, 48.88078542019925], [2.309169909263065, 48.88082079891721], [2.309975487745836, 48.8807344018438], [2.310018828179122, 48.88055451677999], [2.30902140151117, 48.880431985924744], [2.303301817180162, 48.879229780124476], [2.303282648332599, 48.879547413075564], [2.303569504432522, 48.87969770956559], [2.302867364162952, 48.880368668201], [2.303780868496745, 48.880833739778296], [2.302663358235586, 48.881704330779385], [2.304180959592802, 48.88212190129115]]]}";17;44;1573.55751117;89863.6307004
48.8818550434, 2.31278624772;"{""type"": ""Polygon"", ""coordinates"": [[[2.313656510389331, 48.88372824098629], [2.316403973965686, 48.88133768553235], [2.310025477758608, 48.88055890623816], [2.309978810906513, 48.88073879051134], [2.309192015397974, 48.880831742376344], [2.310343726345397, 48.882245438068146], [2.311887320313721, 48.882446001410095], [2.312781161922713, 48.88324881409943], [2.313656510389331, 48.88372824098629]]]}";17;30;1376.29107127;91781.8210821
48.8835333486, 2.31563392341;"{""type"": ""Polygon"", ""coordinates"": [[[2.315550326351633, 48.88219977356396], [2.313758393758565, 48.88376286193932], [2.313660210468984, 48.88379831652878], [2.315488617351445, 48.884840751536494], [2.315744114395637, 48.88486740623767], [2.317688065541635, 48.882978720845585], [2.316612416816629, 48.88275293385556], [2.315550326351633, 48.88219977356396]]]}";17;24;858.213296155;43533.4283791
48.8833096833, 2.32238930542;"{""type"": ""Polygon"", ""coordinates"": [[[2.321424254493289, 48.88460158124031], [2.3231634100551, 48.883551756740914], [2.325628517488103, 48.8840884644371], [2.326671323486617, 48.883509150185596], [2.326680656818073, 48.88340168955072], [2.320308305079471, 48.882120378625224], [2.319087558699109, 48.883492846308364], [2.320398015980873, 48.88366652037939], [2.32061898448271, 48.88416701563076], [2.321424254493289, 48.88460158124031]]]}";17;63;1373.07240495;69866.502386
48.8823161081, 2.3179295207;"{""type"": ""Polygon"", ""coordinates"": [[[2.319163536819981, 48.88339480280493], [2.32030237769851, 48.88211887272486], [2.316487990641594, 48.88133677362545], [2.315553483857297, 48.88218716420218], [2.316619779028234, 48.88273286974889], [2.31755008224894, 48.882929337029495], [2.319163536819981, 48.88339480280493]]]}";17;62;874.166826115;42907.0586669
48.899137237, 2.3649774925;"{""type"": ""Polygon"", ""coordinates"": [[[2.370133080811758, 48.90180567647286], [2.370075751923867, 48.901629673757476], [2.370066203784643, 48.90161081680743], [2.370302489805755, 48.89662655324515], [2.371183886207336, 48.895894774109976], [2.371257571580507, 48.895771785190526], [2.35919662108074, 48.897398262248366], [2.358896395946848, 48.9015826776236], [2.370133080811758, 48.90180567647286]]]}";18;65;2887.95135473;460238.781132
48.8915041428, 2.36135352495;"{""type"": ""Polygon"", ""coordinates"": [[[2.36249123606717, 48.889981659476696], [2.359943019925121, 48.890200635837495], [2.359869076065558, 48.892017275832515], [2.359639545307816, 48.89329273732925], [2.361891901683731, 48.89322406035257], [2.361665628107788, 48.89207689420347], [2.363311312459098, 48.89194010446615], [2.363079859995724, 48.88992787991382], [2.36249123606717, 48.889981659476696]]]}";18;61;1216.92134615;72826.713348
48.8900689341, 2.35832703786;"{""type"": ""Polygon"", ""coordinates"": [[[2.359790210831446, 48.891987133424436], [2.359798705570706, 48.8901940239241], [2.359767776825139, 48.88777680510933], [2.356944343161059, 48.88785323342966], [2.356792268828982, 48.888540881756846], [2.35600349624825, 48.88867050191541], [2.356328518837073, 48.88870616858059], [2.357070351361028, 48.89033738844201], [2.356832829275711, 48.892125011549666], [2.359683403351864, 48.8926581218643], [2.359790210831446, 48.891987133424436]]]}";18;52;1517.68048704;110698.430335
48.8927207378, 2.35536795174;"{""type"": ""Polygon"", ""coordinates"": [[[2.359303799515358, 48.89501032618897], [2.359678576287554, 48.89265938783796], [2.356824152190901, 48.89212633619238], [2.357061001846858, 48.8903325924097], [2.356991921569477, 48.89017981319908], [2.354514554596568, 48.890289941194034], [2.354254861251007, 48.89023746957877], [2.35320184917276, 48.89028443394002], [2.351545242275292, 48.88973850701159], [2.351446846083018, 48.89044070826334], [2.351693889005815, 48.891353293146345], [2.35264541493905, 48.893170724609625], [2.352798321245383, 48.893833973482685], [2.35292469696878, 48.89504263630639], [2.359303799515358, 48.89501032618897]]]}";18;53;2185.89830076;240229.755278
48.8845987828, 2.35177836237;"{""type"": ""Polygon"", ""coordinates"": [[[2.353972099934342, 48.88514456382344], [2.355192465231143, 48.88505319128903], [2.355207172701421, 48.88487441414482], [2.354066914178428, 48.88458500891045], [2.354123639663913, 48.884122329500656], [2.349521147555459, 48.88374079266836], [2.349488994255302, 48.88380974976095], [2.349526186047652, 48.88531140964221], [2.350690762262001, 48.88545862606461], [2.351028348512222, 48.88524818704856], [2.352356295792653, 48.885121478976224], [2.353972099934342, 48.88514456382344]]]}";18;56;1104.37081503;51867.8787187
48.899247372, 2.34819373435;"{""type"": ""Polygon"", ""coordinates"": [[[2.351871768778771, 48.90143419055665], [2.352252025075414, 48.899572736885986], [2.352417912162048, 48.89833012889789], [2.352493568130171, 48.897869481086666], [2.346598464856836, 48.89630449068269], [2.346118815296443, 48.89581267316964], [2.347169856969026, 48.897770117101174], [2.34676021217175, 48.897616391633576], [2.344259103509952, 48.89745396952102], [2.344184083816068, 48.897918617553636], [2.344136018434874, 48.89938362758771], [2.344147011360374, 48.90129276832831], [2.351871768778771, 48.90143419055665]]]}";18;13;2373.53089781;272698.19661
48.8945650964, 2.34583034496;"{""type"": ""Polygon"", ""coordinates"": [[[2.346120004612686, 48.89581027252243], [2.347070761023833, 48.89469618468754], [2.348412919732975, 48.8931762062013], [2.348122139305961, 48.89306767065046], [2.34798555398182, 48.8932293742708], [2.347856004748712, 48.89353428906048], [2.347274524193433, 48.89371220143138], [2.345838256645963, 48.89379778389789], [2.345656503697484, 48.89342904326728], [2.344906981752418, 48.89353959588178], [2.345312500272409, 48.894249329177065], [2.343199897045865, 48.89478638862117], [2.343225755248433, 48.894911729481215], [2.344018243533418, 48.89507053033522], [2.345539046738895, 48.89571928282635], [2.346120004612686, 48.89581027252243]]]}";18;10;1171.94533369;44049.5482453
48.8895867489, 2.35049881346;"{""type"": ""Polygon"", ""coordinates"": [[[2.349590012576865, 48.89182485868908], [2.349861571913892, 48.891798983445874], [2.351684046511732, 48.8914738573673], [2.351628026602594, 48.891379713899404], [2.351389282131993, 48.89044166332001], [2.351583382728554, 48.889158426730745], [2.351509641127985, 48.88837424716708], [2.350926955101395, 48.88715227171495], [2.350050837632324, 48.887497590550296], [2.349560941942114, 48.88749949081722], [2.349517157323017, 48.89156272265619], [2.349590012576865, 48.89182485868908]]]}";18;17;1241.05044626;67236.4883261
48.8909626689, 2.3475554982;"{""type"": ""Polygon"", ""coordinates"": [[[2.349505141807354, 48.891458840540345], [2.349534163888076, 48.88940270750701], [2.348422556489683, 48.889868280238545], [2.348087273831904, 48.88986302344816], [2.348133871069918, 48.890205765357074], [2.348451558125484, 48.890427885151276], [2.345410684931884, 48.890759637016195], [2.345021927125947, 48.89228317202672], [2.346192837519621, 48.89203953255552], [2.346338184429362, 48.89182705902699], [2.34707679133583, 48.89127511477828], [2.348314600673215, 48.89163774117594], [2.349505141807354, 48.891458840540345]]]}";18;7;1206.50071046;47060.4672628
48.8873214371, 2.3490341309;"{""type"": ""Polygon"", ""coordinates"": [[[2.348111602049818, 48.888956170379586], [2.349528345250284, 48.88939276117066], [2.349549224114719, 48.88749437903337], [2.350049690169025, 48.887491573465795], [2.350920344080038, 48.88714893152988], [2.350683888604197, 48.88669163070247], [2.349486804008782, 48.88534151317954], [2.3494741927192, 48.885689021687746], [2.347982394533721, 48.886350690695394], [2.347511240206906, 48.886300949784], [2.348111602049818, 48.888956170379586]]]}";18;18;1168.49294911;57150.5583288
48.8923382031, 2.34095712852;"{""type"": ""Polygon"", ""coordinates"": [[[2.34074874105988, 48.894804913979215], [2.340806969296764, 48.8949008848551], [2.34151876236391, 48.894427776097075], [2.341467080736028, 48.8942102869781], [2.341437830402175, 48.89392303013841], [2.341704033782174, 48.89326680531196], [2.341991603173556, 48.892847167413436], [2.342392795797387, 48.89277786481627], [2.341566066830112, 48.8912685253929], [2.341297586270338, 48.89051819653526], [2.341539679483553, 48.89040762746346], [2.340229113571472, 48.88978504010476], [2.340680910966476, 48.89129060088523], [2.339636546740682, 48.891181450547805], [2.34074874105988, 48.894804913979215]]]}";18;4;1362.77123995;53647.037347
48.8867256048, 2.33255421172;"{""type"": ""Polygon"", ""coordinates"": [[[2.332710380490103, 48.883816476227125], [2.332234797531314, 48.88554761411946], [2.331500395423316, 48.885891907023215], [2.329909187168516, 48.887540488355576], [2.33189911165765, 48.88873081181629], [2.332261921265937, 48.8892281935591], [2.332888227021042, 48.888767246391275], [2.333042906158415, 48.88853864696854], [2.333629624204496, 48.88811839378396], [2.333242860485467, 48.88764816524721], [2.333918155688611, 48.88719502241485], [2.333898300256893, 48.88711381852497], [2.334543976538735, 48.88664746376554], [2.334963914583047, 48.8857597937559], [2.334719719128107, 48.88583638079807], [2.332710380490103, 48.883816476227125]]]}";18;29;1498.97387838;97432.4757437
48.8866893252, 2.33635792496;"{""type"": ""Polygon"", ""coordinates"": [[[2.334555888493139, 48.886645500320455], [2.333909631779901, 48.887114853665125], [2.333926100208831, 48.88719502264431], [2.333250805078135, 48.88764816552365], [2.333637566443025, 48.8881157753514], [2.333933403053637, 48.88791023037459], [2.334088522675821, 48.88795452326594], [2.336111167426071, 48.88741269453003], [2.337459575735247, 48.887615552004476], [2.33941718417238, 48.88702943100793], [2.339035123649392, 48.88672990077727], [2.338713342523614, 48.88631979105665], [2.338284604038579, 48.88634779041994], [2.338169991042044, 48.88633659325314], [2.337966232983367, 48.88625821156706], [2.33782190084024, 48.88589988751666], [2.337898305437337, 48.88566193695849], [2.337480631263386, 48.88503960401293], [2.335230550478545, 48.8858926786949], [2.335064455663468, 48.88573100516168], [2.334972848617302, 48.88575783020848], [2.334555888493139, 48.886645500320455]]]}";18;28;1291.41643384;71893.7071187
48.8902539194, 2.32813168238;"{""type"": ""Polygon"", ""coordinates"": [[[2.327864350999182, 48.88882136389121], [2.326291177904785, 48.88957562508081], [2.326854884944525, 48.89129665419422], [2.328365405916455, 48.89095819084563], [2.329332301550107, 48.891037110507035], [2.329832876520907, 48.89098382242838], [2.329895331224616, 48.89108166041333], [2.330840199990418, 48.89098645807351], [2.330859757584644, 48.89070840519809], [2.329225340984871, 48.89006759905049], [2.328644464952115, 48.88975726381353], [2.327864350999182, 48.88882136389121]]]}";18;32;989.881447306;46555.6365418
48.8918639754, 2.32883364253;"{""type"": ""Polygon"", ""coordinates"": [[[2.326863061114987, 48.89130646492183], [2.327437526682602, 48.893037646316365], [2.330500327421644, 48.89241532506736], [2.330972948101959, 48.89098646541098], [2.329891427092965, 48.89108217526632], [2.329825848174286, 48.890987426546396], [2.329328172322094, 48.89104255592951], [2.328378499139329, 48.890966249343144], [2.326863061114987, 48.89130646492183]]]}";18;33;910.827119032;49206.9979391
48.8970132359, 2.33452446304;"{""type"": ""Polygon"", ""coordinates"": [[[2.330988730678444, 48.89592816236324], [2.330866767806593, 48.89644048211457], [2.331323487192064, 48.8968933262546], [2.33187095951071, 48.89701510178318], [2.331878581090572, 48.89707805526053], [2.331985023887203, 48.89748244976007], [2.333947295149904, 48.89751441148835], [2.334071651257393, 48.89773080274074], [2.337387942511508, 48.8977969813115], [2.339681593738714, 48.8978418098382], [2.339749613629253, 48.897600447002695], [2.337669787128562, 48.89756843463277], [2.338161362158294, 48.896991945738584], [2.336292017188289, 48.89675228976412], [2.335988508693717, 48.89670272818483], [2.334597120921423, 48.8965475572644], [2.33460736225556, 48.89633979470603], [2.332999954350678, 48.896115414759336], [2.330988730678444, 48.89592816236324]]]}";18;45;1606.19231084;68799.484133
48.8964227991, 2.34491825797;"{""type"": ""Polygon"", ""coordinates"": [[[2.344074831793053, 48.897435913537414], [2.346769838928732, 48.89761288985302], [2.347153158353701, 48.897758956060564], [2.346116726775715, 48.8958143487133], [2.345536101398063, 48.89572316847441], [2.344021414086074, 48.895078890937], [2.343207705628474, 48.89491588866506], [2.343074619722111, 48.894938396080896], [2.343323888741853, 48.896205170270136], [2.343631079474459, 48.89663716580735], [2.344074831793053, 48.897435913537414]]]}";18;11;998.282181851;52358.9881711
48.8843187852, 2.38106413582;"{""type"": ""Polygon"", ""coordinates"": [[[2.378869379969855, 48.88455944475958], [2.379828691421392, 48.88491829196347], [2.382247144251769, 48.88585073082632], [2.383293001681912, 48.884935651866094], [2.382994191712945, 48.884797030717486], [2.383087191017213, 48.88425401969845], [2.382320802886065, 48.88401880797241], [2.381889692281145, 48.88476620827401], [2.38111912230257, 48.88470056390342], [2.381716871243345, 48.88284845289698], [2.381489842621866, 48.88258500438227], [2.380981349750991, 48.88281503597753], [2.380378863090634, 48.88273188975926], [2.378869379969855, 48.88455944475958]]]}";19;2;1275.25758835;53471.5051496
48.8733505542, 2.3786342799;"{""type"": ""Polygon"", ""coordinates"": [[[2.376446312638973, 48.87338751389583], [2.377019716780865, 48.87377992503915], [2.376893295768135, 48.87401279861363], [2.377800452779346, 48.87416174598203], [2.379327608339711, 48.874606657552995], [2.379439299825986, 48.87469487339383], [2.379828026152937, 48.874694729067485], [2.379933093462124, 48.87411864540361], [2.379245791322318, 48.87400357644602], [2.379277347669829, 48.87386491109012], [2.379977070038608, 48.873895041280505], [2.380035118634804, 48.873515303746885], [2.382726646596054, 48.873609074495555], [2.382873368474319, 48.873470362206994], [2.381719272555478, 48.873270937932965], [2.379815436298412, 48.87286171221328], [2.376993701840483, 48.87208382132893], [2.376189494903202, 48.872832246131935], [2.376446312638973, 48.87338751389583]]]}";19;14;1388.25420418;59215.325548
48.8745270214, 2.38196046586;"{""type"": ""Polygon"", ""coordinates"": [[[2.382071995366254, 48.87566064604769], [2.385446634214075, 48.8740201201294], [2.384928238922027, 48.873787677975386], [2.384425575319626, 48.873699554338344], [2.382870497089265, 48.873479860249454], [2.382729527577637, 48.873610972611715], [2.380042974128562, 48.87352084147295], [2.379979952565627, 48.87389883872925], [2.379280233356383, 48.873872507658575], [2.379248670587906, 48.87400357538673], [2.379942706555532, 48.8741153802548], [2.379801781086745, 48.87486306773261], [2.37975362491018, 48.87521580199611], [2.380210360485735, 48.876042408805155], [2.38113342566934, 48.87583195365245], [2.381677384672909, 48.87552974418049], [2.381841895440235, 48.875584316683465], [2.381952858284733, 48.87572321595391], [2.382071995366254, 48.87566064604769]]]}";19;12;1271.27392506;73356.2070867
