Législatives 2012 - 2ème Tour;17/06/2012;15;91;13;75115;PARIS 15;1442;975;964;1;LAMOUR;Jean-François;584;;;
Législatives 2012 - 2ème Tour;17/06/2012;16;52;4;75116;PARIS 16;1409;490;432;1;DEBRÉ;Bernard;432;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;23;3;75117;PARIS 17;1586;793;772;1;PAPAREMBORDE;Valérie;262;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;28;3;75117;PARIS 17;1595;918;898;1;PAPAREMBORDE;Valérie;620;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;30;4;75117;PARIS 17;1522;563;434;1;DEBRÉ;Bernard;434;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;46;4;75117;PARIS 17;1520;583;436;1;DEBRÉ;Bernard;436;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;34;8;75112;PARIS 12;1543;956;922;1;BEIGBEDER;Charles;352;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;42;8;75112;PARIS 12;1606;993;970;1;BEIGBEDER;Charles;434;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;46;8;75112;PARIS 12;1487;860;845;1;BEIGBEDER;Charles;311;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;46;8;75112;PARIS 12;1487;860;845;2;MAZETIER;Sandrine;534;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;54;7;75112;PARIS 12;1713;948;928;2;BLOCHE;Patrick;628;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;1;9;75113;PARIS 13;1665;920;899;2;SOUHAITE;Anne-Sophie;274;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;22;3;75117;PARIS 17;1518;903;883;2;LEPETIT;Annick;541;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;36;18;75118;PARIS 18;1452;845;823;2;CARESCHE;Christophe;537;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;59;17;75118;PARIS 18;1515;742;717;1;VAILLANT;Daniel;589;;;
